PROBE_ID,GENE NAME
ILMN_1774083,TRIAP1
ILMN_1774086,CBX3
ILMN_1774087,CCL28
ILMN_1774091,FECH
ILMN_1774110,CHN2
ILMN_1774117,FLJ20184
ILMN_1774127,STAC
ILMN_1774132,MAP6
ILMN_1774134,BRD4
ILMN_1774151,PYGO1
ILMN_1774152,IDH3B
ILMN_1774153,SPHK1
ILMN_1774161,ARL15
ILMN_1774196,URM1
ILMN_1774207,ANGPT2
ILMN_1774208,B3GAT2
ILMN_1774219,C2orf51
ILMN_1774229,SLC7A4
ILMN_1774237,CLLU1
ILMN_1774238,R3HDML
ILMN_1774250,PLUNC
ILMN_1774251,ZNF155
ILMN_1774256,PRSS21
ILMN_1774259,FAM63B
ILMN_1774261,DOK4
ILMN_1774265,UNQ830
ILMN_1774272,ESRRA
ILMN_1774281,NT5DC3
ILMN_1774287,CFB
ILMN_1774312,MRP63
ILMN_1774329,SYT7
ILMN_1774330,WSCD1
ILMN_1774334,HIGD2A
ILMN_1774335,FLJ45831
ILMN_1774336,POLE2
ILMN_1774350,MYOZ3
ILMN_1774358,LRDD
ILMN_1774367,WDR81
ILMN_1774369,LOC200420
ILMN_1774373,NPAL2
ILMN_1774382,NR2C1
ILMN_1774383,ADAM30
ILMN_1774387,ZHX3
ILMN_1774389,LRRC36
ILMN_1774410,HSPD1
ILMN_1774415,STARD7
ILMN_1774417,TRPC3
ILMN_1774424,FLT4
ILMN_1774427,CALCOCO1
ILMN_1774432,DTD1
ILMN_1774447,AMPD3
ILMN_1774476,LOC343521
ILMN_1774480,EFCAB5
ILMN_1774491,DCST1
ILMN_1774493,KLC2
ILMN_1774513,DDX17
ILMN_1774528,GPRC5C
ILMN_1774547,M-RIP
ILMN_1774557,CDC14A
ILMN_1774565,KAAG1
ILMN_1774580,MRPL48
ILMN_1774584,C2orf28
ILMN_1774585,CASP4
ILMN_1774586,NR4A3
ILMN_1774589,IQCC
ILMN_1774594,ZNF443
ILMN_1774596,BSCL2
ILMN_1774600,C10orf28
ILMN_1774602,FBLN2
ILMN_1774605,VDAC1
ILMN_1774617,NAB1
ILMN_1774650,OR1D4
ILMN_1774661,SNRPB
ILMN_1774685,IL24
ILMN_1774687,PRKAG1
ILMN_1774689,TUSC3
ILMN_1774705,TCEB3B
ILMN_1774708,ORMDL2
ILMN_1774715,OR5P3
ILMN_1774717,TMEPAI
ILMN_1774722,CGREF1
ILMN_1774733,SOCS1
ILMN_1774739,MMP14
ILMN_1774742,MTTP
ILMN_1774749,SSTR3
ILMN_1774757,ZNF496
ILMN_1774779,LOC647121
ILMN_1774781,CEACAM20
ILMN_1774784,UBOX5
ILMN_1774800,KTELC1
ILMN_1774806,SLC9A7
ILMN_1774823,RPL34
ILMN_1774824,SULT4A1
ILMN_1774826,FXN
ILMN_1774828,VEZT
ILMN_1774839,RBM19
ILMN_1774844,MAPKAPK2
ILMN_1774856,LRSAM1
ILMN_1774860,C8orf53
ILMN_1774869,SLC30A8
ILMN_1774874,IL1RN
ILMN_1774884,C8orf49
ILMN_1774890,LAS1L
ILMN_1774891,LYZL2
ILMN_1774901,GDPD3
ILMN_1774902,DAZ4
ILMN_1774930,CDC14A
ILMN_1774938,AKR1A1
ILMN_1774945,NRG3
ILMN_1774949,PIGP
ILMN_1774971,FAM8A1
ILMN_1774974,CLUAP1
ILMN_1774982,CDC42EP5
ILMN_1774983,IL17A
ILMN_1774990,C16orf13
ILMN_1774997,BCL2L11
ILMN_1775002,FAM44A
ILMN_1775004,KCNQ3
ILMN_1775008,NCAPD2
ILMN_1775011,NOL10
ILMN_1775012,BBS7
ILMN_1775016,EVA1
ILMN_1775036,SEC22A
ILMN_1775042,WDR69
ILMN_1775045,ADIPOQ
ILMN_1775048,DIRAS1
ILMN_1775058,CSNK1A1
ILMN_1775062,LOC165186
ILMN_1775067,FLJ35767
ILMN_1775073,ZNF273
ILMN_1775074,TUBGCP2
ILMN_1775082,AGL
ILMN_1775085,ZNF232
ILMN_1775093,SHOX
ILMN_1775114,ENTPD3
ILMN_1775121,C14orf162
ILMN_1775136,C3orf45
ILMN_1775138,ZIM2
ILMN_1775163,PDE1A
ILMN_1775170,MT1X
ILMN_1775175,RPL3L
ILMN_1775182,GSR
ILMN_1775183,CBX8
ILMN_1775192,BCLAF1
ILMN_1775196,TNFRSF10B
ILMN_1775211,ERO1LB
ILMN_1775224,NOS3
ILMN_1775235,AFF3
ILMN_1775240,FAM9C
ILMN_1775243,LOC646766
ILMN_1775257,PROK2
ILMN_1775268,HECW2
ILMN_1775269,EID1
ILMN_1775285,ATP13A5
ILMN_1775298,NOX5
ILMN_1775304,DNAJB1
ILMN_1775328,MTG1
ILMN_1775330,C15orf52
ILMN_1775336,TSPYL2
ILMN_1775345,SRrp35
ILMN_1775348,KCNH8
ILMN_1775354,TMEM107
ILMN_1775357,RUNDC2A
ILMN_1775359,LTB4R2
ILMN_1775373,CMTM5
ILMN_1775376,EPB41L4A
ILMN_1775380,SMOX
ILMN_1775405,ARL4A
ILMN_1775408,SPACA3
ILMN_1775421,TLX2
ILMN_1775423,C10orf88
ILMN_1775428,ZKSCAN5
ILMN_1775432,CSMD2
ILMN_1775441,ARHGAP24
ILMN_1775466,RPP38
ILMN_1775467,OR2T12
ILMN_1775486,SSPN
ILMN_1775496,RBP2
ILMN_1775501,IL1B
ILMN_1775522,MAGED1
ILMN_1775537,TRIM69
ILMN_1775542,FAIM3
ILMN_1775549,PRSS27
ILMN_1775566,ATP1A1
ILMN_1775569,CRISP2
ILMN_1775570,FLJ44635
ILMN_1775573,DPY19L4
ILMN_1775579,ACAD9
ILMN_1775587,STX19
ILMN_1775590,SCAND2
ILMN_1775615,TSP50
ILMN_1775634,AGTR2
ILMN_1775637,CBFA2T3
ILMN_1775646,L3MBTL4
ILMN_1775658,PRNT
ILMN_1775672,SOD2
ILMN_1775677,TYSND1
ILMN_1775688,NR4A3
ILMN_1775692,EIF4G3
ILMN_1775703,TRAPPC6A
ILMN_1775708,SLC2A3
ILMN_1775728,SFRP1
ILMN_1775736,NPM2
ILMN_1775738,LIG3
ILMN_1775739,CDH20
ILMN_1775742,RNF128
ILMN_1775743,BTG1
ILMN_1775744,MRPS16
ILMN_1775759,NRAS
ILMN_1775761,TSR1
ILMN_1775762,GNAI2
ILMN_1775793,ZCCHC8
ILMN_1775797,ASB1
ILMN_1775802,CPO
ILMN_1775809,SLC18A2
ILMN_1775814,GHR
ILMN_1775822,PDGFB
ILMN_1775823,POFUT2
ILMN_1775830,TM4SF20
ILMN_1775838,CLRN3
ILMN_1775853,MAGI1
ILMN_1775856,LOC727811
ILMN_1775861,DDI2
ILMN_1775871,GPX5
ILMN_1775872,CTPS2
ILMN_1775875,KLHDC1
ILMN_1775881,CGB2
ILMN_1775883,IVL
ILMN_1775885,PARP2
ILMN_1775901,PHF5A
ILMN_1775903,EFNA1
ILMN_1775920,KEAP1
ILMN_1775925,HIST1H2BI
ILMN_1775926,SPATA6
ILMN_1775930,PNLIPRP1
ILMN_1775931,EPHA3
ILMN_1775935,CASC4
ILMN_1775937,DDB1
ILMN_1775943,BRMS1L
ILMN_1775956,SP5
ILMN_1775962,MCOLN3
ILMN_1775965,KIAA1622
ILMN_1775974,PLEKHA5
ILMN_1775999,C6orf134
ILMN_1776000,EID3
ILMN_1776005,DC2
ILMN_1776010,KRTAP21-1
ILMN_1776021,EIF4H
ILMN_1776023,IFNA7
ILMN_1776038,UBXD4
ILMN_1776054,DALRD3
ILMN_1776073,CCT4
ILMN_1776076,POFUT1
ILMN_1776077,SF1
ILMN_1776079,CACNG8
ILMN_1776080,GTPBP6
ILMN_1776088,NAT9
ILMN_1776094,PPCS
ILMN_1776102,PSMD10
ILMN_1776104,NDUFS5
ILMN_1776105,PSPH
ILMN_1776109,ZNF622
ILMN_1776112,SLC10A1
ILMN_1776115,GSDM1
ILMN_1776119,ABCC10
ILMN_1776140,JRKL
ILMN_1776147,C21orf59
ILMN_1776149,MMS19L
ILMN_1776151,OLFML1
ILMN_1776153,AGGF1
ILMN_1776156,PRPF4B
ILMN_1776157,SEPT4
ILMN_1776164,ZNF396
ILMN_1776173,PSMD7
ILMN_1776195,TMSB4Y
ILMN_1776201,C20orf175
ILMN_1776214,TGM6
ILMN_1776216,TMEM32
ILMN_1776240,DUSP13
ILMN_1776260,LOC653505
ILMN_1776263,TMEM174
ILMN_1776266,CRYGB
ILMN_1776267,CLN6
ILMN_1776283,LGALS12
ILMN_1776297,GOLGA4
ILMN_1776333,TBCEL
ILMN_1776334,UXS1
ILMN_1776337,CHORDC1
ILMN_1776347,TCP1
ILMN_1776352,MUTED
ILMN_1776354,LOC728951
ILMN_1776363,ANK2
ILMN_1776375,PIN1
ILMN_1776384,ALDH16A1
ILMN_1776395,ARMC4
ILMN_1776396,HOXB4
ILMN_1776399,C10orf96
ILMN_1776412,KRTAP10-11
ILMN_1776428,STK17A
ILMN_1776435,GPRIN3
ILMN_1776464,PARP4
ILMN_1776480,MIZF
ILMN_1776491,RFPL2
ILMN_1776493,MTUS1
ILMN_1776515,MPPE1
ILMN_1776516,ITPKA
ILMN_1776519,RAP1GAP
ILMN_1776520,TERF1
ILMN_1776522,RAG1AP1
ILMN_1776542,SLC35C2
ILMN_1776547,RABGGTA
ILMN_1776552,FUBP1
ILMN_1776576,C1QL3
ILMN_1776577,DCC1
ILMN_1776582,PDK3
ILMN_1776586,RPL26L1
ILMN_1776598,C9orf32
ILMN_1776601,OR4F5
ILMN_1776602,RNASE4
ILMN_1776632,SYT7
ILMN_1776640,MPL
ILMN_1776643,HAGHL
ILMN_1776647,BCAS1
ILMN_1776653,SCML1
ILMN_1776656,BBS7
ILMN_1776666,GRIK3
ILMN_1776674,SAC3D1
ILMN_1776678,GIMAP7
ILMN_1776679,TAZ
ILMN_1776682,TRUB2
ILMN_1776703,TIRAP
ILMN_1776706,CCR2
ILMN_1776708,LIMK1
ILMN_1776723,PHF11
ILMN_1776724,LYPD6
ILMN_1776726,PPWD1
ILMN_1776732,GPX5
ILMN_1776777,ADAR
ILMN_1776778,PARP15
ILMN_1776788,LOC153222
ILMN_1776842,DKFZp451A211
ILMN_1776845,HIST1H3A
ILMN_1776846,OR52B4
ILMN_1776848,ZFYVE9
ILMN_1776850,ITGB1BP3
ILMN_1776852,TUSC5
ILMN_1776857,AQP1
ILMN_1776858,DUS4L
ILMN_1776861,HAP1
ILMN_1776862,RPLP2
ILMN_1776879,HMGN2
ILMN_1776888,RHOXF1
ILMN_1776905,FAM23B
ILMN_1776916,AIM1L
ILMN_1776917,PKN1
ILMN_1776925,PRSS22
ILMN_1776936,ANKRD38
ILMN_1776939,MS4A1
ILMN_1776953,MYL9
ILMN_1776963,LMAN2
ILMN_1776967,LRRC50
ILMN_1776971,RFXDC1
ILMN_1776993,COG2
ILMN_1776994,FLJ32894
ILMN_1776998,DNAJA4
ILMN_1777011,LOC399900
ILMN_1777014,NCAM1
ILMN_1777024,PCDHAC2
ILMN_1777031,PKLR
ILMN_1777049,ZNF160
ILMN_1777058,HIATL1
ILMN_1777060,CTH
ILMN_1777066,NIF3L1
ILMN_1777074,DNAH9
ILMN_1777096,TDG
ILMN_1777100,RUNX2
ILMN_1777106,LRRC57
ILMN_1777113,NEURL2
ILMN_1777118,INTS9
ILMN_1777139,RBM13
ILMN_1777156,GTPBP3
ILMN_1777164,DIP2A
ILMN_1777168,CSRP2BP
ILMN_1777180,FBXO9
ILMN_1777184,JUNB
ILMN_1777190,CFD
ILMN_1777194,ZNF157
ILMN_1777199,GRP
ILMN_1777214,FLJ23861
ILMN_1777221,C21orf51
ILMN_1777233,E2F2
ILMN_1777250,ZNF268
ILMN_1777251,NEBL
ILMN_1777260,ATXN7L1
ILMN_1777261,FAM3C
ILMN_1777263,MEOX2
ILMN_1777296,ACTB
ILMN_1777301,ARL13B
ILMN_1777314,MGC40499
ILMN_1777318,C9orf64
ILMN_1777322,FAM91A1
ILMN_1777325,STAT1
ILMN_1777332,OR2T2
ILMN_1777333,DEPDC4
ILMN_1777337,C10orf6
ILMN_1777340,DDX6
ILMN_1777342,PREX1
ILMN_1777362,SYT15
ILMN_1777366,TTC35
ILMN_1777373,LRRC22
ILMN_1777378,COMMD6
ILMN_1777397,MSX1
ILMN_1777405,HIST1H2BD
ILMN_1777436,C18orf1
ILMN_1777439,TCL6
ILMN_1777449,IFT74
ILMN_1777454,HIST1H4F
ILMN_1777476,SPDYC
ILMN_1777477,C9orf106
ILMN_1777479,CDYL2
ILMN_1777483,APOOL
ILMN_1777487,C14orf131
ILMN_1777513,KCTD11
ILMN_1777521,GLUD2
ILMN_1777526,MED20
ILMN_1777528,NCBP1
ILMN_1777534,NP
ILMN_1777541,KLK6
ILMN_1777550,ARL13A
ILMN_1777556,SOAT2
ILMN_1777564,MAD2L1
ILMN_1777565,TAP2
ILMN_1777579,TIGD1
ILMN_1777584,KARS
ILMN_1777591,C10orf65
ILMN_1777633,C11orf53
ILMN_1777637,SLFNL1
ILMN_1777638,OR2A2
ILMN_1777644,PIB5PA
ILMN_1777657,SLC22A9
ILMN_1777658,SCARF1
ILMN_1777660,RNF144
ILMN_1777663,TOP2B
ILMN_1777665,SLC22A13
ILMN_1777683,ADAMTSL4
ILMN_1777691,ARL9
ILMN_1777706,OR4C12
ILMN_1777708,C14orf121
ILMN_1777720,RSPH10B
ILMN_1777721,MAPRE1
ILMN_1777725,LSM14B
ILMN_1777726,USP48
ILMN_1777727,ANKRD15
ILMN_1777740,C8orf55
ILMN_1777745,FAM133B
ILMN_1777756,MRPL39
ILMN_1777765,C12orf10
ILMN_1777783,STAT5B
ILMN_1777790,KIAA0329
ILMN_1777794,PRKCSH
ILMN_1777811,URG4
ILMN_1777814,OR4M1
ILMN_1777845,NOTCH2
ILMN_1777870,CRB3
ILMN_1777881,TSPAN17
ILMN_1777882,ARHGAP15
ILMN_1777883,KCNK10
ILMN_1777913,CDK8
ILMN_1777915,STX6
ILMN_1777917,DSCR10
ILMN_1777934,MORN3
ILMN_1777949,SPRR4
ILMN_1777956,OR6C3
ILMN_1777963,C1orf114
ILMN_1777976,SLC25A26
ILMN_1777980,MAP3K7IP1
ILMN_1777982,USF1
ILMN_1777991,DYRK4
ILMN_1777998,ARHGAP25
ILMN_1778010,IL32
ILMN_1778017,OTUB1
ILMN_1778033,KIAA0802
ILMN_1778034,ZWINT
ILMN_1778039,FAM9A
ILMN_1778041,ZNF512
ILMN_1778059,CASP4
ILMN_1778061,KRTAP12-1
ILMN_1778064,HYPE
ILMN_1778078,VPS16
ILMN_1778079,SEPT4
ILMN_1778086,LMBR1L
ILMN_1778087,ANXA8
ILMN_1778104,ACADM
ILMN_1778121,CALN1
ILMN_1778132,TMEM24
ILMN_1778134,TBRG1
ILMN_1778136,ZMYND15
ILMN_1778142,KALRN
ILMN_1778143,GRAP2
ILMN_1778152,FIGNL1
ILMN_1778160,PFAS
ILMN_1778161,bA16L21.2.1
ILMN_1778168,ELMO2
ILMN_1778173,AK3
ILMN_1778177,ZNF207
ILMN_1778187,TARS2
ILMN_1778188,TP73
ILMN_1778203,CLN5
ILMN_1778213,STK33
ILMN_1778226,EXTL3
ILMN_1778236,PTPN11
ILMN_1778237,FN1
ILMN_1778238,UTP6
ILMN_1778240,GFOD1
ILMN_1778242,CALM1
ILMN_1778253,SRC
ILMN_1778255,FARSA
ILMN_1778267,RGS6
ILMN_1778277,HTR3E
ILMN_1778283,CENTG3
ILMN_1778294,SENP7
ILMN_1778304,ANKHD1
ILMN_1778308,COL4A4
ILMN_1778316,NOM1
ILMN_1778318,FLJ20674
ILMN_1778319,DMKN
ILMN_1778321,SLC2A6
ILMN_1778327,PCDHB14
ILMN_1778333,MMP24
ILMN_1778337,TCF2
ILMN_1778338,RNF128
ILMN_1778347,NUDT2
ILMN_1778352,ABCC6
ILMN_1778357,DNMT3L
ILMN_1778358,ATP8A1
ILMN_1778360,PYGB
ILMN_1778367,NCK1
ILMN_1778371,CCBL2
ILMN_1778374,BSG
ILMN_1778377,ERGIC1
ILMN_1778382,FLJ44815
ILMN_1778400,KIAA1913
ILMN_1778408,FLJ35424
ILMN_1778420,APOL2
ILMN_1778425,DPP10
ILMN_1778438,TTC12
ILMN_1778444,FKBP5
ILMN_1778457,IL18
ILMN_1778464,TMEM1
ILMN_1778486,TRPM7
ILMN_1778488,WDR41
ILMN_1778500,ETFDH
ILMN_1778507,LOC400986
ILMN_1778510,FLJ21839
ILMN_1778521,MC2R
ILMN_1778523,KLF9
ILMN_1778536,BTLA
ILMN_1778541,KLC3
ILMN_1778553,DUXA
ILMN_1778557,CDC2L5
ILMN_1778560,ZNF3
ILMN_1778561,WEE1
ILMN_1778562,COMMD4
ILMN_1778575,WNT7A
ILMN_1778587,PPP2R2D
ILMN_1778595,SLN
ILMN_1778599,SP140
ILMN_1778606,TG
ILMN_1778611,GBAS
ILMN_1778617,TAF9
ILMN_1778623,PAGE1
ILMN_1778629,RTEL1
ILMN_1778650,VILL
ILMN_1778657,LOC730092
ILMN_1778660,GPR34
ILMN_1778662,DIP2A
ILMN_1778668,TAGLN
ILMN_1778673,GOLGA7
ILMN_1778677,MRS2L
ILMN_1778679,ART5
ILMN_1778681,EBF1
ILMN_1778683,RTN4RL1
ILMN_1778684,BRE
ILMN_1778687,RHCG
ILMN_1778690,DNM1L
ILMN_1778698,UBE2L6
ILMN_1778709,PICALM
ILMN_1778717,DBF4
ILMN_1778726,GOT1L1
ILMN_1778734,MTMR10
ILMN_1778743,SMPX
ILMN_1778755,KIAA0644
ILMN_1778756,SULT1A1
ILMN_1778764,BUB3
ILMN_1778788,AMOTL2
ILMN_1778792,WAPAL
ILMN_1778796,ADSS
ILMN_1778803,ZFAND6
ILMN_1778831,NTSR1
ILMN_1778836,SFRS7
ILMN_1778844,FAM5B
ILMN_1778845,FAM111A
ILMN_1778876,KIAA0423
ILMN_1778886,ZNF345
ILMN_1778890,PPIL5
ILMN_1778897,TBC1D21
ILMN_1778901,KIR3DL2
ILMN_1778917,CDK7
ILMN_1778924,PDE1A
ILMN_1778930,CHD7
ILMN_1778940,FAM47B
ILMN_1778941,TCF2
ILMN_1778951,C6orf203
ILMN_1778956,STS
ILMN_1778957,PNRC2
ILMN_1778964,CLIC5
ILMN_1778968,ZNF438
ILMN_1778974,LILRB4
ILMN_1778977,TYROBP
ILMN_1778980,LOC441136
ILMN_1778985,LOC90826
ILMN_1778986,TRIM60
ILMN_1778991,NFIB
ILMN_1779014,TSPYL1
ILMN_1779015,ZNF467
ILMN_1779017,FGA
ILMN_1779031,ZPLD1
ILMN_1779034,NADSYN1
ILMN_1779037,PDC
ILMN_1779040,ZNHIT4
ILMN_1779043,CACNG6
ILMN_1779047,GFRA4
ILMN_1779051,CYP2A7
ILMN_1779061,ST6GALNAC3
ILMN_1779064,KLC2
ILMN_1779070,APOL4
ILMN_1779071,FEZ1
ILMN_1779076,HINT3
ILMN_1779078,OR4D11
ILMN_1779095,CEBPE
ILMN_1779109,AGPAT1
ILMN_1779135,TREML4
ILMN_1779144,CLEC2A
ILMN_1779147,ENC1
ILMN_1779153,KIF18A
ILMN_1779155,CAGE1
ILMN_1779171,RUTBC1
ILMN_1779177,U2AF1L4
ILMN_1779182,TMEM98
ILMN_1779185,SPECC1L
ILMN_1779190,ALKBH8
ILMN_1779195,LOC284428
ILMN_1779213,TFG
ILMN_1779214,ATM
ILMN_1779225,C7orf33
ILMN_1779228,CDH2
ILMN_1779234,CXCL6
ILMN_1779241,CRYM
ILMN_1779252,TRIM22
ILMN_1779256,ARMC2
ILMN_1779257,CD40
ILMN_1779264,DSCR2
ILMN_1779281,HAPLN4
ILMN_1779291,ZDHHC20
ILMN_1779304,CRYGA
ILMN_1779313,LOC338328
ILMN_1779315,AKAP9
ILMN_1779324,GZMA
ILMN_1779333,MSRB3
ILMN_1779346,ADNP2
ILMN_1779347,GARNL3
ILMN_1779353,PUS7
ILMN_1779356,TP53
ILMN_1779373,HIST1H2BF
ILMN_1779374,AMMECR1
ILMN_1779376,GSK3B
ILMN_1779381,SEC61A2
ILMN_1779399,SNRPA
ILMN_1779401,CHP
ILMN_1779404,SIAHBP1
ILMN_1779406,OR2Z1
ILMN_1779410,VAPA
ILMN_1779412,OR2AT4
ILMN_1779423,MRPS14
ILMN_1779426,RAB11FIP1
ILMN_1779428,LOC387856
ILMN_1779432,TIPRL
ILMN_1779442,MGC40499
ILMN_1779448,EFHD1
ILMN_1779462,PDE4DIP
ILMN_1779475,DAZ2
ILMN_1779480,KCMF1
ILMN_1779481,VHLL
ILMN_1779485,C14orf115
ILMN_1779486,FAM126B
ILMN_1779488,RFX3
ILMN_1779497,FLJ45202
ILMN_1779500,ETFB
ILMN_1779501,MC5R
ILMN_1779512,AP4M1
ILMN_1779515,CSAD
ILMN_1779517,RASEF
ILMN_1779522,ZNF347
ILMN_1779524,CREB3L3
ILMN_1779530,COG6
ILMN_1779536,C20orf19
ILMN_1779547,HPSE
ILMN_1779555,OR10J5
ILMN_1779558,GAS6
ILMN_1779579,TUB
ILMN_1779584,UTP18
ILMN_1779596,C11orf51
ILMN_1779597,CIDEC
ILMN_1779600,RIPK5
ILMN_1779616,SUCLG1
ILMN_1779632,TMEM1
ILMN_1779633,PSMD6
ILMN_1779639,IRAK1BP1
ILMN_1779642,GRM7
ILMN_1779663,CXorf34
ILMN_1779670,ACF
ILMN_1779673,HDGFL1
ILMN_1779674,PTPRG
ILMN_1779679,CRYGD
ILMN_1779685,ACCN1
ILMN_1779698,LOC154872
ILMN_1779706,TP53BP2
ILMN_1779716,ELAC1
ILMN_1779735,LOC389541
ILMN_1779742,GABRD
ILMN_1779743,SYCP2L
ILMN_1779751,C7orf55
ILMN_1779758,OR51B4
ILMN_1779778,MGC70924
ILMN_1779780,CTF8
ILMN_1779785,TCP10L2
ILMN_1779794,PPARD
ILMN_1779798,GBP5
ILMN_1779800,MARK1
ILMN_1779813,FAM96B
ILMN_1779823,CACNA1H
ILMN_1779825,PRDM2
ILMN_1779835,ARL6IP4
ILMN_1779841,PPP2R1B
ILMN_1779857,KLF4
ILMN_1779861,FAM47A
ILMN_1779875,THY1
ILMN_1779882,ANKRD43
ILMN_1779886,TBC1D14
ILMN_1779890,OTOA
ILMN_1779897,NPR1
ILMN_1779917,INPP5F
ILMN_1779934,CDH23
ILMN_1779951,ANKRD7
ILMN_1779965,AK1
ILMN_1779966,PAIP2
ILMN_1779974,C20orf62
ILMN_1779979,SLC37A3
ILMN_1779984,ACE
ILMN_1779989,GLI1
ILMN_1779997,MEIS3
ILMN_1779998,TFB2M
ILMN_1780025,C17orf56
ILMN_1780026,ZNF430
ILMN_1780036,WDR1
ILMN_1780041,OR4C3
ILMN_1780045,HSD17B1
ILMN_1780047,PLEKHG5
ILMN_1780057,RENBP
ILMN_1780058,DEGS1
ILMN_1780060,FCN3
ILMN_1780081,DDX52
ILMN_1780082,BPY2
ILMN_1780103,ZNF781
ILMN_1780108,PTPN22
ILMN_1780127,MRPS34
ILMN_1780132,PELI2
ILMN_1780141,TMEM66
ILMN_1780146,ZNF607
ILMN_1780153,QTRT1
ILMN_1780170,APOD
ILMN_1780172,C20orf195
ILMN_1780188,B3GALNT2
ILMN_1780189,PSMC5
ILMN_1780222,SLC6A7
ILMN_1780236,PMM1
ILMN_1780255,KLK6
ILMN_1780268,C1orf56
ILMN_1780271,PCDHA12
ILMN_1780283,LOC198437
ILMN_1780292,MSH5
ILMN_1780298,FAM86A
ILMN_1780306,DDHD1
ILMN_1780315,PUSL1
ILMN_1780326,KRTAP4-10
ILMN_1780334,KCNJ2
ILMN_1780349,TPR
ILMN_1780356,C20orf132
ILMN_1780357,PRRT1
ILMN_1780368,GPR18
ILMN_1780397,TRAF3IP3
ILMN_1780406,C21orf86
ILMN_1780411,KRTAP13-3
ILMN_1780417,SLC25A21
ILMN_1780422,KRTAP12-4
ILMN_1780432,GIN1
ILMN_1780444,ARL3
ILMN_1780460,C9orf41
ILMN_1780465,CLEC5A
ILMN_1780487,RAB28
ILMN_1780504,C19orf26
ILMN_1780516,MSTN
ILMN_1780533,RNASE6
ILMN_1780546,OSM
ILMN_1780551,ADRA1A
ILMN_1780560,MYO18A
ILMN_1780575,CRP
ILMN_1780576,PRG-3
ILMN_1780582,CD83
ILMN_1780598,PIAS1
ILMN_1780599,LIF
ILMN_1780600,CACNB3
ILMN_1780601,EMR1
ILMN_1780618,FLJ38482
ILMN_1780621,C4orf39
ILMN_1780622,GP5
ILMN_1780625,HR
ILMN_1780630,LOC390110
ILMN_1780637,FLJ32214
ILMN_1780649,KPRP
ILMN_1780659,NUDT6
ILMN_1780663,KLHL30
ILMN_1780671,PLEKHG3
ILMN_1780683,FAM125B
ILMN_1780693,HSD3B1
ILMN_1780698,ZFYVE19
ILMN_1780699,THAP11
ILMN_1780706,ABCC2
ILMN_1780732,DOCK9
ILMN_1780756,RBM23
ILMN_1780758,POLR1A
ILMN_1780762,OR9Q2
ILMN_1780763,MTUS1
ILMN_1780769,TUBB2C
ILMN_1780786,ASAH2
ILMN_1780790,DPPA2
ILMN_1780798,FLJ40722
ILMN_1780799,ENPP2
ILMN_1780824,PCTK2
ILMN_1780825,RRAS
ILMN_1780827,EPS8L2
ILMN_1780831,SLC6A12
ILMN_1780834,TUBA4B
ILMN_1780840,C2orf16
ILMN_1780842,RANBP6
ILMN_1780863,PTGFRN
ILMN_1780887,USP21
ILMN_1780894,ANTXR1
ILMN_1780898,PRKCH
ILMN_1780913,PPP2R5C
ILMN_1780937,MUS81
ILMN_1780940,PPP2R5D
ILMN_1780949,PKP2
ILMN_1780952,OR5AP2
ILMN_1780977,PVRIG
ILMN_1780987,RFXANK
ILMN_1780988,LOC401720
ILMN_1780996,ETAA1
ILMN_1781001,SOCS3
ILMN_1781010,ARHGEF3
ILMN_1781025,OR6K3
ILMN_1781027,TSNARE1
ILMN_1781028,ZMYM5
ILMN_1781031,CTBP2
ILMN_1781040,DEAF1
ILMN_1781045,FXYD2
ILMN_1781047,FKSG44
ILMN_1781057,IFNW1
ILMN_1781060,SYN2
ILMN_1781061,C1orf174
ILMN_1781066,VSX1
ILMN_1781073,PTPN5
ILMN_1781077,CCDC100
ILMN_1781094,COX6B1
ILMN_1781097,UBXD2
ILMN_1781098,DNAJB12
ILMN_1781102,C14orf138
ILMN_1781104,MAP2K7
ILMN_1781121,TWISTNB
ILMN_1781126,HPD
ILMN_1781131,UBN1
ILMN_1781135,STAM2
ILMN_1781137,RPL36A
ILMN_1781145,GPRC5D
ILMN_1781148,ASB10
ILMN_1781149,INMT
ILMN_1781151,ARMC8
ILMN_1781155,LYN
ILMN_1781173,HDAC9
ILMN_1781174,KIAA1009
ILMN_1781182,RAB43
ILMN_1781198,PPP1R3D
ILMN_1781207,FYN
ILMN_1781221,SPDYA
ILMN_1781225,FLJ35801
ILMN_1781231,SLC25A38
ILMN_1781234,CCDC22
ILMN_1781242,SOST
ILMN_1781255,LOC91353
ILMN_1781256,LEFTY2
ILMN_1781260,TTC19
ILMN_1781261,GH1
ILMN_1781276,TMCO4
ILMN_1781280,SRD5A2L2
ILMN_1781281,EPPB9
ILMN_1781285,DUSP1
ILMN_1781290,RHOA
ILMN_1781307,HEY2
ILMN_1781311,BEST3
ILMN_1781314,TGS1
ILMN_1781345,RAD52
ILMN_1781356,TSC22D3
ILMN_1781373,IFIH1
ILMN_1781374,TUFT1
ILMN_1781381,SHF
ILMN_1781383,NFKBIL2
ILMN_1781386,WIPI1
ILMN_1781388,PGM5
ILMN_1781389,PGLYRP4
ILMN_1781390,FGF17
ILMN_1781398,NRXN1
ILMN_1781400,SLC7A2
ILMN_1781408,THYN1
ILMN_1781416,FRAT1
ILMN_1781419,C11orf73
ILMN_1781420,MRPL42
